# <sim_time> <x> <y> <z> <qx> <qy> <qz> <qw>
0.269 4.99905 -2.77475e-09 -0.335938 -2.81758e-09 0.00656155 3.20761e-09 0.999978
0.27 4.99904 -2.78752e-09 -0.338505 -2.82923e-09 0.00658749 3.22101e-09 0.999978
0.271 4.99904 -2.80028e-09 -0.341082 -2.84088e-09 0.00661343 3.23441e-09 0.999978
0.272 4.99903 -2.81304e-09 -0.343668 -2.85254e-09 0.00663936 3.24781e-09 0.999978
0.273 4.99903 -2.82581e-09 -0.346265 -2.86419e-09 0.0066653 3.26122e-09 0.999978
0.274 4.99903 -2.83857e-09 -0.348871 -2.87584e-09 0.00669123 3.27462e-09 0.999978
0.275 4.99902 -2.85134e-09 -0.351487 -2.8875e-09 0.00671717 3.28802e-09 0.999977
0.276 4.99902 -2.8641e-09 -0.354113 -2.89915e-09 0.00674311 3.30142e-09 0.999977
0.277 4.99901 -2.87687e-09 -0.356749 -2.91081e-09 0.00676904 3.31483e-09 0.999977
0.278 4.99901 -2.88963e-09 -0.359395 -2.92246e-09 0.00679498 3.32823e-09 0.999977
0.279 4.99901 -2.9024e-09 -0.36205 -2.93412e-09 0.00682092 3.34164e-09 0.999977
0.28 4.999 -2.91517e-09 -0.364715 -2.94577e-09 0.00684685 3.35504e-09 0.999977
0.281 4.999 -2.92793e-09 -0.36739 -2.95743e-09 0.00687279 3.36845e-09 0.999976
0.282 4.99899 -2.9407e-09 -0.370075 -2.96908e-09 0.00689873 3.38185e-09 0.999976
0.283 4.99899 -2.95347e-09 -0.372769 -2.98074e-09 0.00692466 3.39526e-09 0.999976
0.284 4.99899 -2.96624e-09 -0.375473 -2.9924e-09 0.0069506 3.40866e-09 0.999976
0.285 4.99898 -2.97901e-09 -0.378187 -3.00405e-09 0.00697654 3.42207e-09 0.999976
0.286 4.99898 -2.99178e-09 -0.380911 -3.01571e-09 0.00700247 3.43548e-09 0.999975
0.287 4.99897 -3.00455e-09 -0.383645 -3.02737e-09 0.00702841 3.44889e-09 0.999975
0.288 4.99897 -3.01732e-09 -0.386389 -3.03903e-09 0.00705434 3.46229e-09 0.999975
0.289 4.99897 -3.03009e-09 -0.389142 -3.05069e-09 0.00708028 3.4757e-09 0.999975
0.29 4.99896 -3.04286e-09 -0.391905 -3.06234e-09 0.00710622 3.48911e-09 0.999975
0.291 4.99896 -3.05563e-09 -0.394678 -3.074e-09 0.00713215 3.50252e-09 0.999975
0.292 4.99895 -3.0684e-09 -0.397461 -3.08566e-09 0.00715809 3.51593e-09 0.999974
0.293 4.99895 -3.08118e-09 -0.400253 -3.09732e-09 0.00718403 3.52934e-09 0.999974
0.294 4.99895 -3.09395e-09 -0.403055 -3.10898e-09 0.00720996 3.54275e-09 0.999974
0.295 4.99894 -3.10672e-09 -0.405868 -3.12064e-09 0.0072359 3.55616e-09 0.999974
0.296 4.99894 -3.1195e-09 -0.408689 -3.1323e-09 0.00726183 3.56957e-09 0.999974
0.297 4.99893 -3.13227e-09 -0.411521 -3.14396e-09 0.00728777 3.58298e-09 0.999973
0.298 4.99893 -3.14505e-09 -0.414363 -3.15563e-09 0.00731371 3.59639e-09 0.999973
0.299 4.99893 -3.15782e-09 -0.417214 -3.16729e-09 0.00733964 3.60981e-09 0.999973
0.3 4.99892 -3.1706e-09 -0.420075 -3.17895e-09 0.00736558 3.62322e-09 0.999973
0.301 4.99892 -3.18337e-09 -0.422946 -3.19061e-09 0.00739152 3.63663e-09 0.999973
0.302 4.99891 -3.19615e-09 -0.425827 -3.20228e-09 0.00741745 3.65005e-09 0.999972
0.303 4.99891 -3.20893e-09 -0.428717 -3.21394e-09 0.00744339 3.66346e-09 0.999972
0.304 4.99891 -3.2217e-09 -0.431618 -3.2256e-09 0.00746933 3.67687e-09 0.999972
0.305 4.9989 -3.23448e-09 -0.434528 -3.23727e-09 0.00749526 3.69029e-09 0.999972
0.306 4.9989 -3.24726e-09 -0.437448 -3.24893e-09 0.0075212 3.7037e-09 0.999972
0.307 4.99889 -3.26004e-09 -0.440377 -3.26059e-09 0.00754713 3.71712e-09 0.999972
0.308 4.99889 -3.27282e-09 -0.443317 -3.27226e-09 0.00757307 3.73054e-09 0.999971
0.309 4.99888 -3.2856e-09 -0.446266 -3.28392e-09 0.00759901 3.74395e-09 0.999971
0.31 4.99888 -3.29838e-09 -0.449225 -3.29559e-09 0.00762494 3.75737e-09 0.999971
0.311 4.99888 -3.31116e-09 -0.452194 -3.30726e-09 0.00765088 3.77079e-09 0.999971
0.312 4.99887 -3.32394e-09 -0.455173 -3.31892e-09 0.00767682 3.7842e-09 0.999971
0.313 4.99887 -3.33672e-09 -0.458161 -3.33059e-09 0.00770275 3.79762e-09 0.99997
0.314 4.99886 -3.3495e-09 -0.46116 -3.34226e-09 0.00772869 3.81104e-09 0.99997
0.315 4.99886 -3.36228e-09 -0.464168 -3.35392e-09 0.00775462 3.82446e-09 0.99997
0.316 4.99886 -3.37507e-09 -0.467186 -3.36559e-09 0.00778056 3.83788e-09 0.99997
0.317 4.99885 -3.38785e-09 -0.470213 -3.37726e-09 0.0078065 3.8513e-09 0.99997
0.318 4.99885 -3.40063e-09 -0.473251 -3.38893e-09 0.00783243 3.86472e-09 0.999969
0.319 4.99884 -3.41342e-09 -0.476298 -3.40059e-09 0.00785837 3.87814e-09 0.999969
0.32 4.99884 -3.4262e-09 -0.479355 -3.41226e-09 0.00788431 3.89156e-09 0.999969
0.321 4.99884 -3.43898e-09 -0.482422 -3.42393e-09 0.00791024 3.90498e-09 0.999969
0.322 4.99883 -3.45177e-09 -0.485499 -3.4356e-09 0.00793618 3.9184e-09 0.999969
0.323 4.99883 -3.46455e-09 -0.488585 -3.44727e-09 0.00796211 3.93182e-09 0.999968
0.324 4.99882 -3.47734e-09 -0.491682 -3.45894e-09 0.00798805 3.94524e-09 0.999968
0.325 4.99882 -3.49013e-09 -0.494788 -3.47061e-09 0.00801399 3.95867e-09 0.999968
0.326 4.99882 -3.50291e-09 -0.497904 -3.48228e-09 0.00803992 3.97209e-09 0.999968
0.327 4.99881 -3.5157e-09 -0.501029 -3.49396e-09 0.00806586 3.98551e-09 0.999967
0.328 4.99881 -3.52849e-09 -0.504165 -3.50563e-09 0.00809179 3.99894e-09 0.999967
0.329 4.9988 -3.54128e-09 -0.50731 -3.5173e-09 0.00811773 4.01236e-09 0.999967
0.33 4.9988 -3.55407e-09 -0.510465 -3.52897e-09 0.00814367 4.02578e-09 0.999967
0.331 4.9988 -3.56686e-09 -0.51363 -3.54064e-09 0.0081696 4.03921e-09 0.999967
0.332 4.99879 -3.57964e-09 -0.516805 -3.55232e-09 0.00819554 4.05263e-09 0.999966
0.333 4.99879 -3.59243e-09 -0.519989 -3.56399e-09 0.00822148 4.06606e-09 0.999966
0.334 4.99878 -3.60522e-09 -0.523184 -3.57566e-09 0.00824741 4.07949e-09 0.999966
0.335 4.99878 -3.61802e-09 -0.526388 -3.58734e-09 0.00827335 4.09291e-09 0.999966
0.336 4.99878 -3.63081e-09 -0.529602 -3.59901e-09 0.00829928 4.10634e-09 0.999966
0.337 4.99877 -3.6436e-09 -0.532825 -3.61069e-09 0.00832522 4.11977e-09 0.999965
0.338 4.99877 -3.65639e-09 -0.536059 -3.62236e-09 0.00835116 4.13319e-09 0.999965
0.339 4.99876 -3.66918e-09 -0.539302 -3.63404e-09 0.00837709 4.14662e-09 0.999965
0.34 4.99876 -3.68198e-09 -0.542555 -3.64571e-09 0.00840303 4.16005e-09 0.999965
0.341 4.99875 -3.69477e-09 -0.545818 -3.65739e-09 0.00842896 4.17348e-09 0.999964
0.342 4.99875 -3.70756e-09 -0.549091 -3.66906e-09 0.0084549 4.18691e-09 0.999964
0.343 4.99875 -3.72036e-09 -0.552373 -3.68074e-09 0.00848084 4.20034e-09 0.999964
0.344 4.99874 -3.73315e-09 -0.555666 -3.69242e-09 0.00850677 4.21377e-09 0.999964
0.345 4.99874 -3.74595e-09 -0.558968 -3.70409e-09 0.00853271 4.2272e-09 0.999964
0.346 4.99873 -3.75874e-09 -0.56228 -3.71577e-09 0.00855864 4.24063e-09 0.999963
0.347 4.99873 -3.77154e-09 -0.565601 -3.72745e-09 0.00858458 4.25406e-09 0.999963
0.348 4.99873 -3.78434e-09 -0.568933 -3.73913e-09 0.00861052 4.26749e-09 0.999963
0.349 4.99872 -3.79713e-09 -0.572274 -3.75081e-09 0.00863645 4.28093e-09 0.999963
0.35 4.99872 -3.80993e-09 -0.575625 -3.76249e-09 0.00866239 4.29436e-09 0.999962
0.351 4.99871 -3.82273e-09 -0.578986 -3.77416e-09 0.00868832 4.30779e-09 0.999962
0.352 4.99871 -3.83553e-09 -0.582357 -3.78584e-09 0.00871426 4.32122e-09 0.999962
0.353 4.99871 -3.84832e-09 -0.585737 -3.79752e-09 0.0087402 4.33466e-09 0.999962
0.354 4.9987 -3.86112e-09 -0.589127 -3.8092e-09 0.00876613 4.34809e-09 0.999962
0.355 4.9987 -3.87392e-09 -0.592528 -3.82089e-09 0.00879207 4.36153e-09 0.999961
0.356 4.99869 -3.88672e-09 -0.595937 -3.83257e-09 0.008818 4.37496e-09 0.999961
0.357 4.99869 -3.89952e-09 -0.599357 -3.84425e-09 0.00884394 4.3884e-09 0.999961
0.358 4.99868 -3.91232e-09 -0.602787 -3.85593e-09 0.00886988 4.40183e-09 0.999961
0.359 4.99868 -3.92513e-09 -0.606226 -3.86761e-09 0.00889581 4.41527e-09 0.99996
0.36 4.99868 -3.93793e-09 -0.609675 -3.87929e-09 0.00892175 4.42871e-09 0.99996
0.361 4.99867 -3.95073e-09 -0.613134 -3.89098e-09 0.00894768 4.44214e-09 0.99996
0.362 4.99867 -3.96353e-09 -0.616603 -3.90266e-09 0.00897362 4.45558e-09 0.99996
0.363 4.99866 -3.97633e-09 -0.620081 -3.91434e-09 0.00899956 4.46902e-09 0.99996
0.364 4.99866 -3.98914e-09 -0.623569 -3.92603e-09 0.00902549 4.48246e-09 0.999959
0.365 4.99866 -4.00194e-09 -0.627067 -3.93771e-09 0.00905143 4.49589e-09 0.999959
0.366 4.99865 -4.01475e-09 -0.630575 -3.94939e-09 0.00907736 4.50933e-09 0.999959
0.367 4.99865 -4.02755e-09 -0.634093 -3.96108e-09 0.0091033 4.52277e-09 0.999959
0.368 4.99864 -4.04036e-09 -0.637621 -3.97276e-09 0.00912924 4.53621e-09 0.999958
0.369 4.99864 -4.05316e-09 -0.641158 -3.98445e-09 0.00915517 4.54965e-09 0.999958
0.37 4.99864 -4.06597e-09 -0.644705 -3.99613e-09 0.00918111 4.56309e-09 0.999958
0.371 4.99863 -4.07877e-09 -0.648262 -4.00782e-09 0.00920704 4.57653e-09 0.999958
0.372 4.99863 -4.09158e-09 -0.651829 -4.01951e-09 0.00923298 4.58997e-09 0.999957
0.373 4.99862 -4.10439e-09 -0.655405 -4.03119e-09 0.00925892 4.60342e-09 0.999957
0.374 4.99862 -4.1172e-09 -0.658991 -4.04288e-09 0.00928485 4.61686e-09 0.999957
0.375 4.99861 -4.13e-09 -0.662587 -4.05457e-09 0.00931079 4.6303e-09 0.999957
0.376 4.99861 -4.14281e-09 -0.666193 -4.06625e-09 0.00933672 4.64374e-09 0.999956
0.377 4.99861 -4.15562e-09 -0.669809 -4.07794e-09 0.00936266 4.65719e-09 0.999956
0.378 4.9986 -4.16843e-09 -0.673434 -4.08963e-09 0.0093886 4.67063e-09 0.999956
0.379 4.9986 -4.18124e-09 -0.67707 -4.10132e-09 0.00941453 4.68407e-09 0.999956
0.38 4.99859 -4.19405e-09 -0.680715 -4.11301e-09 0.00944047 4.69752e-09 0.999955
0.381 4.99859 -4.20686e-09 -0.68437 -4.1247e-09 0.0094664 4.71096e-09 0.999955
0.382 4.99859 -4.21967e-09 -0.688034 -4.13639e-09 0.00949234 4.72441e-09 0.999955
0.383 4.99858 -4.23249e-09 -0.691709 -4.14808e-09 0.00951827 4.73785e-09 0.999955
0.384 4.99858 -4.2453e-09 -0.695393 -4.15977e-09 0.00954421 4.7513e-09 0.999954
0.385 4.99857 -4.25811e-09 -0.699087 -4.17146e-09 0.00957015 4.76475e-09 0.999954
0.386 4.99857 -4.27092e-09 -0.702791 -4.18315e-09 0.00959608 4.77819e-09 0.999954
0.387 4.99856 -4.28374e-09 -0.706505 -4.19484e-09 0.00962202 4.79164e-09 0.999954
0.388 4.99856 -4.29655e-09 -0.710228 -4.20653e-09 0.00964795 4.80509e-09 0.999953
0.389 4.99856 -4.30936e-09 -0.713962 -4.21822e-09 0.00967389 4.81854e-09 0.999953
0.39 4.99855 -4.32218e-09 -0.717705 -4.22992e-09 0.00969983 4.83198e-09 0.999953
0.391 4.99855 -4.33499e-09 -0.721458 -4.24161e-09 0.00972576 4.84543e-09 0.999953
0.392 4.99854 -4.34781e-09 -0.72522 -4.2533e-09 0.0097517 4.85888e-09 0.999952
0.393 4.99854 -4.36063e-09 -0.728993 -4.265e-09 0.00977763 4.87233e-09 0.999952
0.394 4.99854 -4.37344e-09 -0.732775 -4.27669e-09 0.00980357 4.88578e-09 0.999952
0.395 4.99853 -4.38626e-09 -0.736567 -4.28838e-09 0.0098295 4.89923e-09 0.999952
0.396 4.99853 -4.39908e-09 -0.740369 -4.30008e-09 0.00985544 4.91268e-09 0.999951
0.397 4.99852 -4.4119e-09 -0.744181 -4.31177e-09 0.00988138 4.92613e-09 0.999951
0.398 4.99852 -4.42471e-09 -0.748002 -4.32347e-09 0.00990731 4.93959e-09 0.999951
0.399 4.99851 -4.43753e-09 -0.751833 -4.33516e-09 0.00993325 4.95304e-09 0.999951
0.4 4.99851 -4.45035e-09 -0.755675 -4.34686e-09 0.00995918 4.96649e-09 0.99995
0.401 4.99851 -4.46317e-09 -0.759525 -4.35855e-09 0.00998512 4.97994e-09 0.99995
0.402 4.9985 -4.47599e-09 -0.763386 -4.37025e-09 0.0100111 4.9934e-09 0.99995
0.403 4.9985 -4.48881e-09 -0.767257 -4.38195e-09 0.010037 5.00685e-09 0.99995
0.404 4.99849 -4.50163e-09 -0.771137 -4.39364e-09 0.0100629 5.0203e-09 0.999949
0.405 4.99849 -4.51445e-09 -0.775027 -4.40534e-09 0.0100889 5.03376e-09 0.999949
0.406 4.99849 -4.52728e-09 -0.778927 -4.41704e-09 0.0101148 5.04721e-09 0.999949
0.407 4.99848 -4.5401e-09 -0.782836 -4.42874e-09 0.0101407 5.06067e-09 0.999949
0.408 4.99848 -4.55292e-09 -0.786756 -4.44044e-09 0.0101667 5.07412e-09 0.999948
0.409 4.99847 -4.56574e-09 -0.790685 -4.45213e-09 0.0101926 5.08758e-09 0.999948
0.41 4.99847 -4.57857e-09 -0.794624 -4.46383e-09 0.0102185 5.10103e-09 0.999948
0.411 4.99846 -4.59139e-09 -0.798573 -4.47553e-09 0.0102445 5.11449e-09 0.999948
0.412 4.99846 -4.60422e-09 -0.802532 -4.48723e-09 0.0102704 5.12795e-09 0.999947
0.413 4.99846 -4.61704e-09 -0.8065 -4.49893e-09 0.0102963 5.14141e-09 0.999947
0.414 4.99845 -4.62987e-09 -0.810479 -4.51063e-09 0.0103223 5.15486e-09 0.999947
0.415 4.99845 -4.64269e-09 -0.814467 -4.52233e-09 0.0103482 5.16832e-09 0.999946
0.416 4.99844 -4.65552e-09 -0.818465 -4.53403e-09 0.0103742 5.18178e-09 0.999946
0.417 4.99844 -4.66834e-09 -0.822472 -4.54574e-09 0.0104001 5.19524e-09 0.999946
0.418 4.99843 -4.68117e-09 -0.82649 -4.55744e-09 0.010426 5.2087e-09 0.999946
0.419 4.99843 -4.694e-09 -0.830517 -4.56914e-09 0.010452 5.22216e-09 0.999945
0.42 4.99843 -4.70683e-09 -0.834554 -4.58084e-09 0.0104779 5.23562e-09 0.999945
0.421 4.99842 -4.71965e-09 -0.838601 -4.59254e-09 0.0105038 5.24908e-09 0.999945
0.422 4.99842 -4.73248e-09 -0.842658 -4.60425e-09 0.0105298 5.26254e-09 0.999945
0.423 4.99841 -4.74531e-09 -0.846724 -4.61595e-09 0.0105557 5.276e-09 0.999944
0.424 4.99841 -4.75814e-09 -0.8508 -4.62765e-09 0.0105816 5.28947e-09 0.999944
0.425 4.99841 -4.77097e-09 -0.854886 -4.63936e-09 0.0106076 5.30293e-09 0.999944
0.426 4.9984 -4.7838e-09 -0.858982 -4.65106e-09 0.0106335 5.31639e-09 0.999943
0.427 4.9984 -4.79663e-09 -0.863088 -4.66277e-09 0.0106594 5.32985e-09 0.999943
0.428 4.99839 -4.80947e-09 -0.867204 -4.67447e-09 0.0106854 5.34332e-09 0.999943
0.429 4.99839 -4.8223e-09 -0.871329 -4.68618e-09 0.0107113 5.35678e-09 0.999943
0.43 4.99838 -4.83513e-09 -0.875464 -4.69788e-09 0.0107373 5.37024e-09 0.999942
0.431 4.99838 -4.84796e-09 -0.879609 -4.70959e-09 0.0107632 5.38371e-09 0.999942
0.432 4.99838 -4.8608e-09 -0.883763 -4.7213e-09 0.0107891 5.39717e-09 0.999942
0.433 4.99837 -4.87363e-09 -0.887928 -4.733e-09 0.0108151 5.41064e-09 0.999942
0.434 4.99837 -4.88646e-09 -0.892102 -4.74471e-09 0.010841 5.42411e-09 0.999941
0.435 4.99836 -4.8993e-09 -0.896286 -4.75642e-09 0.0108669 5.43757e-09 0.999941
0.436 4.99836 -4.91213e-09 -0.90048 -4.76813e-09 0.0108929 5.45104e-09 0.999941
0.437 4.99835 -4.92497e-09 -0.904684 -4.77983e-09 0.0109188 5.46451e-09 0.99994
0.438 4.99835 -4.9378e-09 -0.908897 -4.79154e-09 0.0109447 5.47797e-09 0.99994
0.439 4.99835 -4.95064e-09 -0.913121 -4.80325e-09 0.0109707 5.49144e-09 0.99994
0.44 4.99834 -4.96348e-09 -0.917354 -4.81496e-09 0.0109966 5.50491e-09 0.99994
0.441 4.99834 -4.97631e-09 -0.921596 -4.82667e-09 0.0110225 5.51838e-09 0.999939
0.442 4.99833 -4.98915e-09 -0.925849 -4.83838e-09 0.0110485 5.53185e-09 0.999939
0.443 4.99833 -5.00199e-09 -0.930112 -4.85009e-09 0.0110744 5.54532e-09 0.999939
0.444 4.99832 -5.01483e-09 -0.934384 -4.8618e-09 0.0111003 5.55879e-09 0.999938
0.445 4.99832 -5.02767e-09 -0.938666 -4.87351e-09 0.0111263 5.57226e-09 0.999938
0.446 4.99832 -5.04051e-09 -0.942958 -4.88522e-09 0.0111522 5.58573e-09 0.999938
0.447 4.99831 -5.05335e-09 -0.947259 -4.89693e-09 0.0111782 5.5992e-09 0.999938
0.448 4.99831 -5.06619e-09 -0.951571 -4.90864e-09 0.0112041 5.61267e-09 0.999937
0.449 4.9983 -5.07903e-09 -0.955892 -4.92036e-09 0.01123 5.62614e-09 0.999937
0.45 4.9983 -5.09187e-09 -0.960223 -4.93207e-09 0.011256 5.63961e-09 0.999937
0.451 4.99829 -5.10471e-09 -0.964564 -4.94378e-09 0.0112819 5.65309e-09 0.999936
0.452 4.99829 -5.11755e-09 -0.968915 -4.95549e-09 0.0113078 5.66656e-09 0.999936
0.453 4.99829 -5.13039e-09 -0.973275 -4.96721e-09 0.0113338 5.68003e-09 0.999936
0.454 4.99828 -5.14324e-09 -0.977646 -4.97892e-09 0.0113597 5.69351e-09 0.999935
0.455 4.99828 -5.15608e-09 -0.982026 -4.99064e-09 0.0113856 5.70698e-09 0.999935
0.456 4.99827 -5.16892e-09 -0.986416 -5.00235e-09 0.0114116 5.72046e-09 0.999935
0.457 4.99827 -5.18177e-09 -0.990815 -5.01406e-09 0.0114375 5.73393e-09 0.999935
0.458 4.99826 -5.19461e-09 -0.995225 -5.02578e-09 0.0114634 5.74741e-09 0.999934
0.459 4.99826 -5.20746e-09 -0.999644 -5.03749e-09 0.0114894 5.76088e-09 0.999934
0.46 4.99826 -5.2203e-09 -1.00407 -5.04921e-09 0.0115153 5.77436e-09 0.999934
0.461 4.99825 -5.23315e-09 -1.00851 -5.06093e-09 0.0115412 5.78783e-09 0.999933
0.462 4.99825 -5.24599e-09 -1.01296 -5.07264e-09 0.0115672 5.80131e-09 0.999933
0.463 4.99824 -5.25884e-09 -1.01742 -5.08436e-09 0.0115931 5.81479e-09 0.999933
0.464 4.99824 -5.27169e-09 -1.02189 -5.09608e-09 0.0116191 5.82827e-09 0.999932
0.465 4.99823 -5.28454e-09 -1.02637 -5.10779e-09 0.011645 5.84174e-09 0.999932
0.466 4.99823 -5.29738e-09 -1.03085 -5.11951e-09 0.0116709 5.85522e-09 0.999932
0.467 4.99823 -5.31023e-09 -1.03535 -5.13123e-09 0.0116969 5.8687e-09 0.999932
0.468 4.99822 -5.32308e-09 -1.03986 -5.14295e-09 0.0117228 5.88218e-09 0.999931
0.469 4.99822 -5.33593e-09 -1.04438 -5.15467e-09 0.0117487 5.89566e-09 0.999931
0.47 4.99821 -5.34878e-09 -1.0489 -5.16639e-09 0.0117747 5.90914e-09 0.999931
0.471 4.99821 -5.36163e-09 -1.05344 -5.17811e-09 0.0118006 5.92262e-09 0.99993
0.472 4.9982 -5.37448e-09 -1.05799 -5.18983e-09 0.0118265 5.9361e-09 0.99993
0.473 4.9982 -5.38733e-09 -1.06254 -5.20155e-09 0.0118525 5.94958e-09 0.99993
0.474 4.9982 -5.40019e-09 -1.06711 -5.21327e-09 0.0118784 5.96307e-09 0.999929
0.475 4.99819 -5.41304e-09 -1.07168 -5.22499e-09 0.0119043 5.97655e-09 0.999929
0.476 4.99819 -5.42589e-09 -1.07627 -5.23671e-09 0.0119303 5.99003e-09 0.999929
0.477 4.99818 -5.43874e-09 -1.08087 -5.24843e-09 0.0119562 6.00351e-09 0.999929
0.478 4.99818 -5.4516e-09 -1.08547 -5.26015e-09 0.0119821 6.017e-09 0.999928
0.479 4.99817 -5.46445e-09 -1.09009 -5.27187e-09 0.0120081 6.03048e-09 0.999928
0.48 4.99817 -5.47731e-09 -1.09471 -5.2836e-09 0.012034 6.04397e-09 0.999928
0.481 4.99817 -5.49016e-09 -1.09935 -5.29532e-09 0.01206 6.05745e-09 0.999927
0.482 4.99816 -5.50302e-09 -1.10399 -5.30704e-09 0.0120859 6.07093e-09 0.999927
0.483 4.99816 -5.51587e-09 -1.10865 -5.31876e-09 0.0121118 6.08442e-09 0.999927
0.484 4.99815 -5.52873e-09 -1.11331 -5.33049e-09 0.0121378 6.09791e-09 0.999926
0.485 4.99815 -5.54158e-09 -1.11798 -5.34221e-09 0.0121637 6.11139e-09 0.999926
0.486 4.99814 -5.55444e-09 -1.12267 -5.35394e-09 0.0121896 6.12488e-09 0.999926
0.487 4.99814 -5.5673e-09 -1.12736 -5.36566e-09 0.0122156 6.13837e-09 0.999925
0.488 4.99814 -5.58016e-09 -1.13207 -5.37739e-09 0.0122415 6.15185e-09 0.999925
0.489 4.99813 -5.59301e-09 -1.13678 -5.38911e-09 0.0122674 6.16534e-09 0.999925
0.49 4.99813 -5.60587e-09 -1.1415 -5.40084e-09 0.0122934 6.17883e-09 0.999924
0.491 4.99812 -5.61873e-09 -1.14623 -5.41256e-09 0.0123193 6.19232e-09 0.999924
0.492 4.99812 -5.63159e-09 -1.15098 -5.42429e-09 0.0123452 6.20581e-09 0.999924
0.493 4.99811 -5.64445e-09 -1.15573 -5.43602e-09 0.0123712 6.2193e-09 0.999923
0.494 4.99811 -5.65731e-09 -1.16049 -5.44774e-09 0.0123971 6.23279e-09 0.999923
0.495 4.9981 -5.67017e-09 -1.16526 -5.45947e-09 0.012423 6.24628e-09 0.999923
0.496 4.9981 -5.68303e-09 -1.17005 -5.4712e-09 0.012449 6.25977e-09 0.999923
0.497 4.9981 -5.6959e-09 -1.17484 -5.48293e-09 0.0124749 6.27326e-09 0.999922
0.498 4.99809 -5.70876e-09 -1.17964 -5.49466e-09 0.0125008 6.28675e-09 0.999922
0.499 4.99809 -5.72162e-09 -1.18445 -5.50638e-09 0.0125268 6.30024e-09 0.999922
0.5 4.99808 -5.73448e-09 -1.18927 -5.51811e-09 0.0125527 6.31373e-09 0.999921
0.501 4.99808 -5.74735e-09 -1.1941 -5.52984e-09 0.0125787 6.32722e-09 0.999921
0.502 4.99807 -5.76021e-09 -1.19894 -5.54157e-09 0.0126046 6.34072e-09 0.999921
0.503 4.99807 -5.77308e-09 -1.20379 -5.5533e-09 0.0126305 6.35421e-09 0.99992
0.504 4.99807 -5.78594e-09 -1.20865 -5.56503e-09 0.0126565 6.3677e-09 0.99992
0.505 4.99806 -5.79881e-09 -1.21352 -5.57676e-09 0.0126824 6.3812e-09 0.99992
0.506 4.99806 -5.81167e-09 -1.2184 -5.5885e-09 0.0127083 6.39469e-09 0.999919
0.507 4.99805 -5.82454e-09 -1.22329 -5.60023e-09 0.0127343 6.40819e-09 0.999919
0.508 4.99805 -5.83741e-09 -1.22819 -5.61196e-09 0.0127602 6.42168e-09 0.999919
0.509 4.99804 -5.85027e-09 -1.2331 -5.62369e-09 0.0127861 6.43518e-09 0.999918
0.51 4.99804 -5.86314e-09 -1.23802 -5.63542e-09 0.0128121 6.44868e-09 0.999918
0.511 4.99803 -5.87601e-09 -1.24295 -5.64716e-09 0.012838 6.46217e-09 0.999918
0.512 4.99803 -5.88888e-09 -1.24789 -5.65889e-09 0.0128639 6.47567e-09 0.999917
0.513 4.99803 -5.90175e-09 -1.25284 -5.67062e-09 0.0128899 6.48917e-09 0.999917
0.514 4.99802 -5.91462e-09 -1.2578 -5.68236e-09 0.0129158 6.50266e-09 0.999917
0.515 4.99802 -5.92749e-09 -1.26276 -5.69409e-09 0.0129417 6.51616e-09 0.999916
0.516 4.99801 -5.94036e-09 -1.26774 -5.70582e-09 0.0129677 6.52966e-09 0.999916
0.517 4.99801 -5.95323e-09 -1.27273 -5.71756e-09 0.0129936 6.54316e-09 0.999916
0.518 4.998 -5.9661e-09 -1.27773 -5.72929e-09 0.0130195 6.55666e-09 0.999915
0.519 4.998 -5.97897e-09 -1.28273 -5.74103e-09 0.0130455 6.57016e-09 0.999915
0.52 4.998 -5.99184e-09 -1.28775 -5.75277e-09 0.0130714 6.58366e-09 0.999915
0.521 4.99799 -6.00471e-09 -1.29278 -5.7645e-09 0.0130974 6.59716e-09 0.999914
0.522 4.99799 -6.01759e-09 -1.29781 -5.77624e-09 0.0131233 6.61066e-09 0.999914
0.523 4.99798 -6.03046e-09 -1.30286 -5.78797e-09 0.0131492 6.62416e-09 0.999914
0.524 4.99798 -6.04333e-09 -1.30792 -5.79971e-09 0.0131752 6.63766e-09 0.999913
0.525 4.99797 -6.05621e-09 -1.31298 -5.81145e-09 0.0132011 6.65116e-09 0.999913
0.526 4.99797 -6.06908e-09 -1.31806 -5.82319e-09 0.013227 6.66467e-09 0.999913
0.527 4.99796 -6.08196e-09 -1.32314 -5.83493e-09 0.013253 6.67817e-09 0.999912
0.528 4.99796 -6.09483e-09 -1.32824 -5.84666e-09 0.0132789 6.69167e-09 0.999912
0.529 4.99796 -6.10771e-09 -1.33335 -5.8584e-09 0.0133048 6.70518e-09 0.999911
0.53 4.99795 -6.12059e-09 -1.33846 -5.87014e-09 0.0133308 6.71868e-09 0.999911
0.531 4.99795 -6.13346e-09 -1.34358 -5.88188e-09 0.0133567 6.73219e-09 0.999911
0.532 4.99794 -6.14634e-09 -1.34872 -5.89362e-09 0.0133826 6.74569e-09 0.99991
0.533 4.99794 -6.15922e-09 -1.35386 -5.90536e-09 0.0134086 6.7592e-09 0.99991
0.534 4.99793 -6.1721e-09 -1.35902 -5.9171e-09 0.0134345 6.7727e-09 0.99991
0.535 4.99793 -6.18498e-09 -1.36418 -5.92884e-09 0.0134604 6.78621e-09 0.999909
0.536 4.99793 -6.19785e-09 -1.36936 -5.94058e-09 0.0134864 6.79971e-09 0.999909
0.537 4.99792 -6.21073e-09 -1.37454 -5.95232e-09 0.0135123 6.81322e-09 0.999909
